transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,total_amount,payment_method,shipping_cost
6165,3436,563,2024-06-08,1,65.86,0.0,65.86,Debit Card,7.57
6166,2541,142,2024-01-15,1,46.18,0.1,41.56,Credit Card,20.62
6167,3245,327,2023-08-04,1,26.83,0.2,21.46,Debit Card,24.04
6168,4851,357,2024-03-25,1,20.44,0.0,20.44,PayPal,13.57
6169,1908,507,2024-09-02,2,14.56,0.1,26.21,Credit Card,7.91
6170,3993,593,2023-01-07,1,37.02,0.1,33.32,Credit Card,19.25
6171,275,796,2024-05-16,4,13.32,0.1,47.95,Credit Card,22.19
6172,2024,636,2024-03-09,1,12.56,0.0,12.56,PayPal,12.66
6173,2820,284,2023-11-03,1,9.39,0.0,9.39,Credit Card,22.26
6174,1315,297,2024-05-24,1,12.36,0.05,11.74,Credit Card,18.15
6175,237,711,2022-09-02,2,16.79,0.0,33.58,Credit Card,14.18
6176,1124,524,2022-11-02,3,16.22,0.2,38.93,Credit Card,22.59
6177,577,568,2023-02-26,1,14.42,0.0,14.42,Debit Card,7.53
6178,2380,989,2022-06-26,1,36.23,0.0,36.23,Debit Card,6.15
6179,576,451,2024-08-24,2,18.96,0.0,37.92,PayPal,13.6
6180,4525,805,2023-11-22,5,18.55,0.1,83.48,Credit Card,16.58
6181,3804,473,2022-07-04,1,15.06,0.0,15.06,Credit Card,5.68
6182,4424,596,2023-06-30,2,6.85,0.0,13.7,Credit Card,16.23
6183,4839,908,2023-01-05,2,14.11,0.0,28.22,PayPal,11.34
6184,1345,271,2024-07-04,1,20.92,0.15,17.78,Credit Card,22.14
6185,250,20,2022-05-14,2,6.77,0.1,12.19,Debit Card,11.41
6186,3762,71,2022-11-11,1,17.47,0.0,17.47,Credit Card,7.69
6187,1325,94,2024-02-08,1,42.21,0.05,40.1,Debit Card,18.66
6188,5,884,2024-03-10,2,91.9,0.0,183.8,Credit Card,1.01
6189,76,100,2023-10-23,2,12.13,0.0,24.26,PayPal,20.77
6190,3761,434,2023-08-23,5,127.69,0.0,638.45,Credit Card,7.68
6191,1509,287,2022-03-18,3,76.53,0.0,229.59,Debit Card,9.84
6192,3291,718,2024-02-27,2,6.92,0.0,13.84,Debit Card,9.79
6193,2194,273,2022-07-13,2,4.44,0.0,8.88,Debit Card,13.47
6194,258,489,2022-02-20,2,12.07,0.2,19.31,Debit Card,18.65
6195,3858,848,2023-10-16,1,10.05,0.0,10.05,PayPal,16.07
6196,3094,172,2022-02-28,1,23.63,0.0,23.63,Debit Card,9.23
6197,3652,235,2023-06-13,1,11.25,0.1,10.12,Debit Card,18.21
6198,1495,210,2022-11-21,1,17.08,0.05,16.23,Credit Card,23.93
6199,1223,154,2024-08-31,2,26.35,0.0,52.7,Debit Card,19.69
6200,189,9,2022-06-03,1,8.45,0.0,8.45,Credit Card,11.29
6201,4403,646,2022-03-12,2,14.6,0.0,29.2,Debit Card,22.75
6202,54,60,2023-08-02,1,12.68,0.05,12.05,Credit Card,11.71
6203,3928,555,2023-08-21,3,83.56,0.0,250.68,Credit Card,14.18
6204,1051,796,2022-12-08,1,13.32,0.1,11.99,Debit Card,21.45
6205,3804,266,2022-07-02,2,14.38,0.2,23.01,PayPal,13.03
6206,4262,116,2023-04-03,1,21.85,0.0,21.85,Credit Card,24.44
6207,164,311,2022-12-21,1,9.85,0.0,9.85,Credit Card,12.47
6208,2300,598,2023-04-20,1,11.82,0.2,9.46,Credit Card,18.82
6209,4603,618,2022-10-22,5,14.23,0.0,71.15,Debit Card,7.98
6210,1485,268,2024-10-18,1,11.44,0.0,11.44,Credit Card,5.97
6211,1552,493,2024-09-25,1,15.57,0.1,14.01,Debit Card,6.59
6212,283,704,2022-06-01,2,6.52,0.0,13.04,Debit Card,13.6
6213,2080,115,2024-06-26,1,9.89,0.0,9.89,Credit Card,11.8
6214,4156,462,2023-12-01,1,19.22,0.0,19.22,Credit Card,19.9
6215,811,149,2024-07-30,1,42.41,0.0,42.41,Credit Card,21.34
6216,1617,803,2022-08-06,5,6.09,0.1,27.4,Credit Card,20.97
6217,2479,3,2024-10-15,1,31.13,0.0,31.13,Credit Card,23.95
6218,4826,804,2022-02-14,1,14.59,0.0,14.59,Credit Card,17.81
6219,4003,665,2024-06-24,1,12.68,0.0,12.68,Credit Card,7.81
6220,2837,661,2024-10-26,2,12.13,0.1,21.83,PayPal,15.24
6221,4312,554,2022-05-01,5,20.38,0.0,101.9,Credit Card,8.35
6222,3307,807,2022-12-02,3,34.79,0.05,99.15,Credit Card,13.66
6223,2412,865,2022-10-26,1,31.87,0.0,31.87,Bank Transfer,24.96
6224,2089,826,2023-03-19,1,27.35,0.05,25.98,Credit Card,23.19
6225,3566,848,2024-09-28,2,10.05,0.0,20.1,Credit Card,15.34
6226,4596,950,2023-06-14,5,21.17,0.0,105.85,Credit Card,19.05
6227,2565,69,2024-10-31,3,6.01,0.0,18.03,Credit Card,14.79
6228,2390,12,2023-05-26,1,21.22,0.0,21.22,Bank Transfer,23.42
6229,4326,26,2022-01-08,1,25.33,0.0,25.33,Debit Card,17.61
6230,4674,813,2022-09-03,1,44.87,0.2,35.9,Debit Card,10.2
6231,1797,863,2023-12-07,1,51.1,0.0,51.1,Debit Card,7.75
6232,200,427,2022-01-02,1,42.83,0.1,38.55,PayPal,10.47
6233,1728,196,2023-11-15,1,38.07,0.15,32.36,PayPal,19.63
6234,1252,575,2023-03-24,1,34.45,0.0,34.45,Debit Card,22.14
6235,482,957,2023-02-17,2,67.8,0.05,128.82,Debit Card,6.14
6236,2202,705,2024-03-26,1,15.83,0.0,15.83,Bank Transfer,23.15
6237,3469,722,2024-07-21,1,93.26,0.0,93.26,Credit Card,14.41
6238,1100,133,2024-08-06,1,12.19,0.1,10.97,Debit Card,16.97
6239,1516,783,2022-06-04,3,9.39,0.0,28.17,Debit Card,12.15
6240,1152,495,2024-06-02,2,11.59,0.2,18.54,Debit Card,23.27
6241,2233,611,2024-02-24,1,19.28,0.0,19.28,PayPal,13.22
6242,506,166,2023-04-30,4,22.67,0.0,90.68,PayPal,19.66
6243,1868,797,2023-07-11,2,60.23,0.0,120.46,Credit Card,12.04
6244,4609,496,2024-02-10,1,48.36,0.05,45.94,Bank Transfer,19.66
6245,3826,465,2023-11-15,1,19.5,0.0,19.5,Debit Card,13.62
6246,4555,92,2023-08-08,1,53.56,0.1,48.2,PayPal,11.49
6247,4450,19,2022-06-20,2,66.41,0.2,106.26,PayPal,11.51
6248,959,281,2022-11-20,1,15.87,0.0,15.87,Credit Card,23.76
6249,2388,633,2023-02-04,1,19.75,0.1,17.78,Debit Card,17.2
6250,3088,743,2022-04-15,1,47.92,0.0,47.92,PayPal,18.57
6251,3090,755,2024-06-20,1,22.2,0.05,21.09,Credit Card,10.66
6252,532,743,2023-05-17,2,47.92,0.05,91.05,Bank Transfer,11.36
6253,618,979,2022-11-05,3,27.21,0.05,77.55,Debit Card,10.28
6254,4398,11,2023-11-21,2,22.78,0.2,36.45,Credit Card,14.99
6255,3547,419,2024-09-18,1,7.84,0.0,7.84,Debit Card,8.27
6256,1058,990,2022-08-25,3,25.03,0.0,75.09,Bank Transfer,22.94
6257,4138,156,2024-04-26,1,58.88,0.2,47.1,Debit Card,14.77
6258,343,791,2022-03-31,1,11.3,0.0,11.3,PayPal,13.62
6259,3184,201,2023-01-08,3,10.37,0.05,29.55,Bank Transfer,20.36
6260,2406,407,2022-07-29,1,35.61,0.0,35.61,Debit Card,8.5
6261,307,893,2023-07-17,1,17.32,0.05,16.45,PayPal,22.9
6262,216,7,2024-09-15,2,31.61,0.0,63.22,PayPal,8.77
6263,1051,930,2022-11-04,2,63.21,0.0,126.42,PayPal,10.97
6264,2451,139,2022-07-11,2,14.46,0.0,28.92,PayPal,11.61
6265,3582,671,2024-07-31,5,11.78,0.2,47.12,Credit Card,24.75
6266,3540,105,2022-09-19,2,26.79,0.1,48.22,Credit Card,8.24
6267,4757,845,2024-09-17,2,22.84,0.0,45.68,Credit Card,17.66
6268,2895,508,2022-06-13,2,36.46,0.0,72.92,Bank Transfer,10.49
6269,3064,962,2024-01-05,1,22.55,0.0,22.55,PayPal,21.65
6270,982,440,2024-03-07,3,27.14,0.1,73.28,PayPal,13.31
6271,2156,377,2024-03-08,4,81.87,0.15,278.36,Credit Card,2.17
6272,1134,667,2024-08-20,1,6.4,0.0,6.4,PayPal,9.32
6273,2813,61,2023-02-17,3,9.23,0.05,26.31,Credit Card,16.79
6274,2335,561,2024-12-02,1,9.69,0.15,8.24,Debit Card,7.88
6275,1742,177,2022-07-25,4,31.78,0.0,127.12,PayPal,10.37
6276,3075,538,2024-06-02,4,15.72,0.0,62.88,Credit Card,22.69
6277,3011,102,2023-06-16,4,22.97,0.0,91.88,Credit Card,10.47
6278,3814,92,2024-09-29,5,53.56,0.1,241.02,Credit Card,1.4
6279,4816,107,2024-06-23,3,25.18,0.05,71.76,Debit Card,22.52
6280,3663,335,2024-11-03,3,12.51,0.15,31.9,Debit Card,23.76
6281,2110,386,2024-05-26,1,40.15,0.0,40.15,Credit Card,7.59
6282,484,674,2023-08-17,3,21.43,0.0,64.29,Debit Card,6.98
6283,3863,61,2023-04-20,1,9.23,0.0,9.23,Debit Card,11.31
6284,148,409,2022-07-07,2,9.31,0.0,18.62,Credit Card,12.42
6285,547,782,2024-07-18,1,16.98,0.0,16.98,Credit Card,8.55
6286,4506,653,2024-06-14,1,1.89,0.2,1.51,Credit Card,14.23
6287,836,806,2023-06-03,3,12.15,0.0,36.45,Credit Card,5.06
6288,3559,622,2024-08-23,1,62.39,0.05,59.27,Credit Card,3.57
6289,488,749,2024-06-02,1,39.5,0.1,35.55,Debit Card,17.42
6290,3627,642,2022-05-30,3,4.79,0.0,14.37,Bank Transfer,24.0
6291,2231,269,2023-10-25,1,33.57,0.05,31.89,Debit Card,11.9
6292,1635,898,2023-04-20,1,17.42,0.05,16.55,Credit Card,14.47
6293,3531,150,2022-02-28,3,14.21,0.0,42.63,Debit Card,18.09
6294,779,559,2023-07-11,2,22.59,0.05,42.92,PayPal,19.22
6295,4167,369,2024-08-14,2,23.01,0.0,46.02,Credit Card,10.46
6296,2921,376,2023-05-03,1,13.3,0.1,11.97,Debit Card,21.32
6297,3936,75,2024-12-17,1,20.79,0.0,20.79,Bank Transfer,5.08
6298,3008,126,2024-10-11,1,43.87,0.1,39.48,Credit Card,14.46
6299,4721,858,2024-01-03,1,136.24,0.0,136.24,Credit Card,8.94
6300,703,206,2023-09-10,1,24.83,0.0,24.83,Credit Card,22.56
6301,4084,376,2024-03-18,1,13.3,0.0,13.3,Credit Card,8.04
6302,3032,117,2023-05-12,1,6.03,0.0,6.03,Credit Card,23.3
6303,4504,556,2023-05-24,2,14.95,0.0,29.9,PayPal,5.4
6304,3559,458,2022-09-13,2,35.17,0.0,70.34,PayPal,8.68
6305,1610,267,2024-11-07,1,4.87,0.0,4.87,Credit Card,23.33
6306,486,168,2023-04-08,1,20.53,0.0,20.53,PayPal,13.54
6307,1016,397,2023-11-26,1,41.51,0.15,35.28,Debit Card,12.97
6308,3832,123,2024-04-14,1,31.62,0.0,31.62,Bank Transfer,16.04
6309,4451,292,2023-06-18,1,9.55,0.0,9.55,Debit Card,6.72
6310,1397,373,2024-09-30,2,69.89,0.0,139.78,Credit Card,1.99
6311,212,681,2024-04-08,1,16.39,0.1,14.75,Credit Card,17.42
6312,1027,330,2022-04-25,1,10.43,0.0,10.43,Bank Transfer,24.59
6313,1002,907,2022-03-28,1,22.43,0.0,22.43,PayPal,12.23
6314,2032,740,2022-11-28,1,65.9,0.1,59.31,Credit Card,11.7
6315,1637,779,2024-04-27,1,9.1,0.1,8.19,Credit Card,16.23
6316,4353,635,2024-12-05,1,112.01,0.1,100.81,PayPal,14.74
6317,1664,674,2023-05-18,1,21.43,0.05,20.36,Credit Card,18.06
6318,3599,42,2024-09-22,1,10.98,0.0,10.98,Credit Card,18.24
6319,3310,523,2022-09-17,1,25.29,0.1,22.76,Credit Card,23.35
6320,2950,274,2022-01-06,1,14.91,0.0,14.91,Bank Transfer,11.82
6321,2430,977,2023-08-17,1,31.32,0.0,31.32,Credit Card,15.29
6322,3457,409,2022-12-25,1,9.31,0.0,9.31,PayPal,13.46
6323,1670,718,2023-06-21,2,6.92,0.0,13.84,Bank Transfer,22.37
6324,2132,475,2024-09-15,3,20.74,0.0,62.22,Debit Card,9.63
6325,2158,437,2022-02-19,2,31.49,0.1,56.68,Credit Card,13.95
6326,3003,389,2022-11-15,3,62.03,0.1,167.48,PayPal,8.81
6327,884,599,2023-06-28,1,12.61,0.0,12.61,Credit Card,18.25
6328,1971,241,2022-10-16,1,33.46,0.0,33.46,Debit Card,13.99
6329,1636,213,2024-11-17,2,37.1,0.0,74.2,Credit Card,7.79
6330,2,789,2022-08-26,5,12.84,0.0,64.2,Credit Card,23.91
6331,1988,694,2024-02-25,4,18.98,0.05,72.12,Debit Card,8.62
6332,23,879,2024-10-15,1,14.0,0.15,11.9,Bank Transfer,17.08
6333,4403,488,2023-12-20,1,13.03,0.05,12.38,Credit Card,20.51
6334,3474,802,2023-09-22,1,16.17,0.1,14.55,PayPal,12.33
6335,3185,237,2023-10-31,5,6.66,0.05,31.63,Credit Card,11.63
6336,4716,803,2023-01-19,1,6.09,0.05,5.79,Credit Card,13.08
6337,179,830,2022-12-18,2,10.01,0.0,20.02,Credit Card,12.15
6338,4628,129,2023-01-10,1,22.9,0.0,22.9,PayPal,21.88
6339,2320,912,2024-05-03,2,23.22,0.0,46.44,PayPal,22.12
6340,4914,491,2023-03-19,2,127.25,0.0,254.5,PayPal,12.63
6341,4538,427,2024-04-25,4,42.83,0.0,171.32,Bank Transfer,13.83
6342,4399,878,2023-09-17,1,30.45,0.1,27.4,Debit Card,16.52
6343,2964,574,2023-05-27,2,21.96,0.0,43.92,PayPal,11.88
6344,1772,50,2022-08-26,4,13.59,0.0,54.36,Credit Card,18.04
6345,1186,206,2024-10-07,1,24.83,0.0,24.83,Debit Card,17.34
6346,529,539,2024-08-14,3,24.14,0.0,72.42,Debit Card,7.08
6347,1743,40,2022-10-19,3,28.45,0.0,85.35,Credit Card,20.02
6348,1027,593,2024-12-09,1,37.02,0.0,37.02,Debit Card,13.43
6349,3723,330,2024-06-08,1,10.43,0.0,10.43,Debit Card,23.68
6350,4464,595,2022-01-16,3,60.7,0.0,182.1,Credit Card,13.48
6351,987,735,2022-01-22,1,4.65,0.0,4.65,Credit Card,17.06
6352,116,463,2024-02-08,1,14.34,0.0,14.34,Debit Card,13.32
6353,2740,894,2022-12-03,1,12.35,0.0,12.35,Bank Transfer,12.64
6354,3381,366,2022-10-03,1,15.59,0.0,15.59,Credit Card,23.97
6355,2580,895,2024-12-20,1,25.77,0.0,25.77,Bank Transfer,12.89
6356,4164,927,2024-08-25,1,20.64,0.2,16.51,Credit Card,16.71
6357,2368,582,2023-12-01,3,23.44,0.05,66.8,Credit Card,13.81
6358,4914,496,2022-12-10,1,48.36,0.0,48.36,Bank Transfer,5.99
6359,1478,115,2022-05-20,2,9.89,0.0,19.78,Credit Card,17.07
6360,556,817,2022-12-24,1,86.08,0.05,81.78,Debit Card,1.09
6361,48,394,2022-12-17,1,40.13,0.05,38.12,Debit Card,18.47
6362,2275,96,2023-01-16,2,23.65,0.0,47.3,PayPal,5.97
6363,2533,543,2022-01-18,3,20.46,0.0,61.38,Debit Card,19.79
6364,3891,496,2024-12-02,1,48.36,0.0,48.36,Credit Card,17.55
6365,4661,341,2022-08-25,1,11.04,0.0,11.04,Credit Card,15.12
6366,3647,775,2024-04-03,1,19.26,0.0,19.26,Bank Transfer,20.49
6367,2274,184,2022-01-03,1,44.87,0.2,35.9,Credit Card,16.32
6368,332,325,2023-03-29,1,146.68,0.0,146.68,Debit Card,2.4
6369,915,123,2022-03-24,1,31.62,0.0,31.62,Credit Card,5.39
6370,4177,145,2024-09-18,1,7.29,0.0,7.29,Credit Card,5.1
6371,3745,296,2023-02-25,1,30.47,0.0,30.47,Credit Card,22.54
6372,3228,347,2024-04-30,1,13.07,0.0,13.07,Debit Card,7.2
6373,2704,215,2022-06-23,2,35.67,0.0,71.34,Credit Card,6.18
6374,4873,166,2022-05-24,5,22.67,0.0,113.35,Credit Card,15.57
6375,3535,429,2023-10-30,1,20.17,0.0,20.17,Bank Transfer,23.88
6376,4138,458,2024-06-30,2,35.17,0.0,70.34,Credit Card,17.11
6377,1661,798,2023-12-24,3,7.28,0.05,20.75,Debit Card,15.15
6378,1744,887,2024-01-13,5,66.26,0.0,331.3,Credit Card,13.12
6379,634,47,2024-01-31,1,17.23,0.0,17.23,Bank Transfer,20.45
6380,372,266,2024-04-14,1,14.38,0.0,14.38,Credit Card,15.67
6381,536,765,2022-12-10,1,18.87,0.0,18.87,Credit Card,10.93
6382,1241,266,2023-05-29,1,14.38,0.0,14.38,Debit Card,6.15
6383,3298,147,2024-07-13,2,2.1,0.0,4.2,Credit Card,21.5
6384,589,841,2023-05-29,1,34.99,0.0,34.99,Bank Transfer,17.02
6385,2195,600,2024-06-18,1,13.88,0.0,13.88,PayPal,23.62
6386,4319,907,2024-07-03,1,22.43,0.0,22.43,Credit Card,11.33
6387,1186,469,2022-11-07,1,35.68,0.0,35.68,Credit Card,21.36
6388,2061,931,2024-11-12,2,38.05,0.0,76.1,Credit Card,22.08
6389,3822,417,2023-02-15,1,6.18,0.0,6.18,Credit Card,11.66
6390,1184,751,2024-01-11,5,10.08,0.15,42.84,Credit Card,21.53
6391,991,421,2024-03-18,1,12.2,0.05,11.59,Debit Card,22.67
6392,4295,359,2024-09-01,1,7.0,0.1,6.3,Credit Card,9.12
6393,1319,568,2023-07-24,1,14.42,0.0,14.42,Credit Card,14.06
6394,3771,217,2022-03-30,3,40.73,0.1,109.97,Credit Card,8.79
6395,289,258,2023-07-01,1,46.1,0.1,41.49,Credit Card,10.13
6396,1679,95,2024-03-18,1,5.68,0.05,5.4,Credit Card,17.53
6397,732,3,2023-06-24,1,31.13,0.1,28.02,Credit Card,11.49
6398,4122,855,2024-03-17,2,6.99,0.0,13.98,Credit Card,24.12
6399,16,336,2022-03-23,1,60.97,0.0,60.97,Credit Card,5.77
6400,2719,75,2022-08-25,1,20.79,0.2,16.63,Bank Transfer,22.89
6401,666,182,2023-04-05,2,3.98,0.0,7.96,Credit Card,13.52
6402,358,82,2022-04-05,1,12.16,0.0,12.16,Credit Card,11.26
6403,2374,618,2023-09-16,2,14.23,0.0,28.46,Credit Card,22.29
6404,2280,304,2024-06-25,2,53.83,0.0,107.66,Debit Card,11.49
6405,3437,545,2022-05-28,1,7.64,0.0,7.64,PayPal,5.71
6406,1974,331,2023-02-05,1,63.47,0.0,63.47,Credit Card,0.34
6407,3220,911,2023-01-10,2,6.56,0.0,13.12,Credit Card,13.21
6408,3609,271,2023-04-08,1,20.92,0.0,20.92,PayPal,14.22
6409,1899,340,2023-07-24,2,4.8,0.05,9.12,Credit Card,21.34
6410,1799,161,2023-04-13,1,38.77,0.0,38.77,Bank Transfer,23.79
6411,1852,443,2024-11-18,2,67.29,0.0,134.58,Bank Transfer,2.76
6412,786,727,2022-01-12,1,42.03,0.0,42.03,Credit Card,24.0
6413,278,256,2024-04-21,1,49.37,0.05,46.9,Credit Card,8.79
6414,4056,210,2023-12-17,1,17.08,0.1,15.37,Credit Card,13.87
6415,4524,904,2022-05-06,2,49.13,0.0,98.26,Credit Card,18.45
6416,4682,689,2024-07-10,1,15.61,0.0,15.61,Credit Card,18.54
6417,807,286,2022-02-01,3,17.89,0.0,53.67,Credit Card,13.75
6418,1234,343,2023-07-14,1,50.94,0.0,50.94,Debit Card,4.94
6419,3539,817,2023-05-03,1,86.08,0.0,86.08,Debit Card,10.89
6420,3224,743,2022-03-19,2,47.92,0.15,81.46,Credit Card,22.95
6421,1893,321,2022-03-31,1,21.23,0.1,19.11,Credit Card,20.14
6422,2868,420,2022-03-21,1,33.22,0.0,33.22,Bank Transfer,5.59
6423,556,28,2022-03-13,2,27.75,0.2,44.4,Credit Card,10.02
6424,1019,984,2022-06-28,3,3.76,0.05,10.72,Credit Card,6.57
6425,4528,545,2024-05-11,1,7.64,0.0,7.64,Credit Card,5.32
6426,3851,779,2023-11-22,2,9.1,0.0,18.2,Credit Card,22.43
6427,1590,804,2022-07-16,2,14.59,0.2,23.34,Credit Card,22.34
6428,4789,903,2023-02-07,2,15.52,0.0,31.04,Credit Card,24.15
6429,3002,36,2022-03-23,1,67.45,0.0,67.45,PayPal,3.42
6430,13,529,2024-03-31,1,28.6,0.15,24.31,Debit Card,23.36
6431,1404,329,2022-03-14,1,4.6,0.0,4.6,Bank Transfer,21.88
6432,1930,993,2024-03-02,3,22.8,0.0,68.4,Credit Card,17.21
6433,785,309,2024-04-24,1,59.94,0.0,59.94,Debit Card,0.67
6434,1285,288,2023-04-01,2,29.9,0.1,53.82,Credit Card,22.32
6435,1009,431,2024-11-05,1,52.85,0.0,52.85,Credit Card,10.44
6436,1240,910,2022-11-25,1,17.29,0.0,17.29,PayPal,12.75
6437,4375,394,2023-06-03,1,40.13,0.0,40.13,Bank Transfer,11.4
6438,1011,990,2024-05-23,2,25.03,0.0,50.06,PayPal,24.58
6439,1597,781,2023-10-11,3,18.37,0.2,44.09,Credit Card,21.71
6440,1302,974,2022-09-22,1,41.54,0.1,37.39,PayPal,12.61
6441,289,702,2022-10-19,1,7.87,0.0,7.87,Credit Card,22.16
6442,4404,120,2022-08-09,2,29.01,0.05,55.12,Credit Card,10.55
6443,2970,164,2022-06-24,5,21.43,0.0,107.15,PayPal,18.72
6444,753,815,2024-06-20,1,11.14,0.0,11.14,Credit Card,13.31
6445,4908,192,2024-01-12,1,12.18,0.0,12.18,Credit Card,11.24
6446,4135,222,2023-09-07,1,13.76,0.0,13.76,Debit Card,6.8
6447,1059,67,2022-08-01,3,13.23,0.15,33.74,Debit Card,12.28
6448,2741,150,2024-04-10,3,14.21,0.0,42.63,Debit Card,18.54
6449,4651,417,2024-10-11,1,6.18,0.0,6.18,Debit Card,11.5
6450,2473,623,2022-06-23,1,73.63,0.0,73.63,Debit Card,6.27
6451,4065,13,2023-10-26,2,13.0,0.0,26.0,PayPal,13.15
6452,3818,376,2023-04-14,2,13.3,0.0,26.6,Debit Card,9.24
6453,1238,763,2024-06-11,1,10.5,0.0,10.5,PayPal,9.87
6454,3197,344,2024-10-16,1,19.69,0.0,19.69,Credit Card,22.52
6455,2165,55,2022-03-21,1,22.32,0.2,17.86,Credit Card,13.25
6456,3481,95,2022-09-04,2,5.68,0.0,11.36,PayPal,18.33
6457,4375,651,2023-11-22,3,32.78,0.0,98.34,Credit Card,8.11
6458,2173,150,2024-07-08,1,14.21,0.05,13.5,Debit Card,21.86
6459,2517,837,2023-12-14,1,22.59,0.0,22.59,Credit Card,23.31
6460,737,235,2024-09-22,3,11.25,0.0,33.75,Bank Transfer,21.46
6461,2902,978,2024-01-18,1,39.97,0.2,31.98,Credit Card,7.23
6462,2385,207,2022-04-03,2,6.4,0.0,12.8,Bank Transfer,21.7
6463,299,869,2024-08-07,1,54.4,0.0,54.4,Debit Card,12.05
6464,321,671,2024-12-01,5,11.78,0.1,53.01,Credit Card,11.04
6465,3887,988,2023-04-16,1,8.49,0.0,8.49,Credit Card,11.47
6466,895,120,2023-03-13,1,29.01,0.2,23.21,Bank Transfer,22.16
6467,2385,957,2023-01-03,3,67.8,0.0,203.4,Credit Card,11.17
6468,3294,534,2023-02-01,2,36.8,0.0,73.6,Credit Card,22.22
6469,2449,728,2022-09-11,2,28.81,0.2,46.1,Credit Card,13.32
6470,522,480,2024-08-10,3,21.65,0.1,58.45,PayPal,7.34
6471,1702,675,2023-11-24,1,23.17,0.05,22.01,PayPal,17.3
6472,248,677,2024-11-18,1,44.56,0.0,44.56,Debit Card,22.98
6473,690,894,2022-11-13,1,12.35,0.05,11.73,Debit Card,13.4
6474,73,221,2022-04-16,1,16.61,0.0,16.61,PayPal,7.68
6475,703,238,2022-12-18,1,33.12,0.0,33.12,Credit Card,11.36
6476,1584,251,2024-07-30,2,1.71,0.0,3.42,Debit Card,21.95
6477,4510,576,2022-03-04,1,67.56,0.1,60.8,Credit Card,10.73
6478,2786,819,2024-11-27,1,49.96,0.0,49.96,Credit Card,7.62
6479,2656,53,2023-08-08,2,12.83,0.0,25.66,Credit Card,13.86
6480,2079,112,2023-12-30,1,9.19,0.05,8.73,Credit Card,20.56
6481,1237,144,2022-10-12,1,27.8,0.1,25.02,Credit Card,14.66
6482,3385,834,2024-05-15,1,12.31,0.0,12.31,Debit Card,24.96
6483,4793,480,2024-07-01,1,21.65,0.0,21.65,Debit Card,20.57
6484,2341,72,2022-02-11,1,7.41,0.0,7.41,Credit Card,11.55
6485,298,476,2023-12-23,1,8.05,0.2,6.44,Debit Card,17.15
6486,1284,456,2022-09-16,1,12.46,0.0,12.46,Credit Card,23.99
6487,240,513,2024-04-07,3,141.66,0.0,424.98,Credit Card,3.62
6488,4310,668,2022-05-28,2,38.85,0.0,77.7,Credit Card,14.83
6489,3843,923,2024-10-28,1,50.93,0.0,50.93,Credit Card,0.97
6490,3456,361,2024-05-03,1,27.17,0.0,27.17,Credit Card,10.12
6491,2912,641,2023-11-24,1,23.26,0.0,23.26,Credit Card,9.58
6492,2189,463,2024-04-17,1,14.34,0.0,14.34,Credit Card,14.98
6493,3348,865,2024-12-20,1,31.87,0.0,31.87,Debit Card,18.71
6494,4753,371,2022-10-15,3,63.81,0.0,191.43,PayPal,11.54
6495,2996,553,2023-08-31,1,22.54,0.05,21.41,Debit Card,16.83
6496,4298,285,2023-10-07,3,21.84,0.2,52.42,Credit Card,7.84
6497,2976,214,2023-03-10,2,30.89,0.0,61.78,Debit Card,24.61
6498,4300,811,2023-10-25,1,3.56,0.15,3.03,Credit Card,19.75
6499,3559,451,2022-05-02,1,18.96,0.0,18.96,Credit Card,23.27
6500,628,359,2024-04-30,2,7.0,0.05,13.3,PayPal,19.32
6501,3660,279,2022-02-07,1,12.38,0.0,12.38,Credit Card,20.34
6502,3323,228,2022-12-27,2,13.48,0.0,26.96,Credit Card,12.59
6503,699,999,2022-05-04,1,17.2,0.0,17.2,Credit Card,8.39
6504,2778,358,2024-11-15,1,3.91,0.0,3.91,Bank Transfer,8.12
6505,3606,994,2023-08-22,1,14.63,0.05,13.9,Debit Card,19.97
6506,4728,539,2024-05-27,2,24.14,0.0,48.28,Credit Card,9.42
6507,985,231,2023-08-26,1,14.18,0.1,12.76,Credit Card,9.03
6508,947,469,2024-08-12,2,35.68,0.0,71.36,Credit Card,15.25
6509,2468,231,2023-12-07,1,14.18,0.15,12.05,Bank Transfer,7.91
6510,1721,197,2022-08-14,1,31.58,0.0,31.58,Credit Card,24.27
6511,466,408,2022-11-24,2,41.65,0.0,83.3,Credit Card,18.1
6512,1445,418,2023-10-28,1,26.62,0.0,26.62,Bank Transfer,24.8
6513,851,778,2022-11-18,1,9.44,0.2,7.55,Bank Transfer,21.44
6514,3868,869,2024-06-21,1,54.4,0.0,54.4,Debit Card,4.57
6515,1504,108,2022-06-16,2,11.25,0.0,22.5,Credit Card,20.68
6516,4886,183,2022-07-28,1,5.8,0.05,5.51,PayPal,14.36
6517,2003,649,2023-10-08,2,52.81,0.05,100.34,Credit Card,1.91
6518,4934,305,2022-08-19,2,20.72,0.05,39.37,Credit Card,7.6
6519,3894,883,2023-12-26,1,53.09,0.0,53.09,Debit Card,13.17
6520,4913,179,2022-05-31,2,33.51,0.1,60.32,PayPal,5.94
6521,1356,355,2023-12-09,1,56.14,0.0,56.14,Debit Card,13.96
6522,2237,713,2024-12-13,1,120.1,0.0,120.1,Credit Card,10.06
6523,175,623,2024-11-24,3,73.63,0.0,220.89,Credit Card,4.08
